X,Y,OBJECTID,PPIN,NAME,STREET,CITY,STATE,ZIP,STFIP,SCHOOLYEAR
-92.70239887,38.49924299,11787,A0105705,PRAIRIE UNION SCHOOL,37467 HWY E,VERSAILLES,MO,65050,29,2017-2018
-91.73617671,39.64814224,11788,753032,HOLY ROSARY SCHOOL,415 S LOCUST ST,MONROE CITY,MO,63456,29,2017-2018
-92.00206377,39.4850312,11789,A1502198,FAITH WALK ACADEMY,514 FOX ST,PARIS,MO,65275,29,2017-2018
-91.50975759,38.97629413,11790,A9300540,IMMACULATE CONCEPTION SCHOOL,407 W 3RD ST,MONTGOMERY CITY,MO,63361,29,2017-2018
-92.99407795,38.44188696,11791,754648,ST PAUL LUTHERAN SCHOOL,407 W 3RD ST,STOVER,MO,65078,29,2017-2018
-92.69926787,38.47701698,11792,A0105560,DOGWOOD GROVE SCHOOL,20087 E EXCELSIOR LN,VERSAILLES,MO,65084,29,2017-2018
-89.70386488,36.42780976,11793,754229,ST EUSTACHIUS ELEMENTARY SCHOOL,214 W 4TH ST,PORTAGEVILLE,MO,63873,29,2017-2018
-94.38239319,36.8577206,11794,A0105677,NEOSHO CHRISTIAN SCHOOLS,903 W S ST,NEOSHO,MO,64850,29,2017-2018
-94.86467864,40.34286717,11795,753451,ST GREGORY BARBARIGO SCHOOL,315 S DAVIS ST,MARYVILLE,MO,64468,29,2017-2018
-94.88042564,40.35273317,11796,2041158,HORACE MANN LABORATORY SCHOOL,800 UNIVERSITY DR,MARYVILLE,MO,64468,29,2017-2018
-91.99665767,38.44073701,11797,752979,ST JOSEPH CATHOLIC SCHOOL,123 E MAIN ST,WESTPHALIA,MO,65085,29,2017-2018
-91.94941767,38.51004703,11798,753101,IMMACULATE CONCEPTION SCHOOL,147 COUNTY ROAD 402,LOOSE CREEK,MO,65054,29,2017-2018
-91.84915364,38.48426303,11799,753112,ST GEORGE SCHOOL,601 E MAIN,LINN,MO,65051,29,2017-2018
-91.88125364,38.39709101,11800,753236,SACRED HEART SCHOOL,4309 HWY U,FREEBURG,MO,65035,29,2017-2018
-91.92494764,38.31485699,11801,753247,HOLY FAMILY SCHOOL,110 W OLIVER ST,FREEBURG,MO,65035,29,2017-2018
-91.88244765,38.57478704,11802,753338,ST MARYS SCHOOL,1641 HWY C,BONNOTS MILL,MO,65016,29,2017-2018
-89.87481702,37.72367599,11803,752174,ST VINCENT DE PAUL CATHOLIC SCHOOLS,210 S WATERS ST,PERRYVILLE,MO,63775,29,2017-2018
-89.86545102,37.72363499,11804,755368,IMMANUEL LUTHERAN SCHOOL,225 W S ST,PERRYVILLE,MO,63775,29,2017-2018
-89.62122995,37.64081699,11805,755379,UNITED IN CHRIST LUTHERAN SCHOOL,10158 HWY C,FROHNA,MO,63748,29,2017-2018
-93.23210803,38.70908699,11806,752946,SACRED HEART ELEMENTARY & HIGH SCHOOL,416 W 3RD ST,SEDALIA,MO,65301,29,2017-2018
-93.22553803,38.70479699,11807,755244,ST PAULS LUTHERAN SCHOOL,701 S MASSACHUSETTS AVE,SEDALIA,MO,65301,29,2017-2018
-93.123568,38.705117,11808,A0304087,APPLEWOOD CHRISTIAN SCHOOL,25396 HWY O,SEDALIA,MO,65301,29,2017-2018
-93.44511809,38.73008698,11809,A9902693,SHOW-ME CHRISTIAN SCHOOL,24302 MAHIN RD,LA MONTE,MO,65337,29,2017-2018
-91.74794356,37.93512094,11810,AA001235,ROLLA SEVENTH-DAY ADVENTIST SCHOOL,814 HWY O,ROLLA,MO,65401,29,2017-2018
-91.20970753,39.2817602,11811,753316,ST CLEMENT SCHOOL,21493 HWY 161,BOWLING GREEN,MO,63334,29,2017-2018
-91.34341557,39.34678921,11812,A0902030,PIKE COUNTY CHRISTIAN SCHOOL,203 E MAPLE,CURRYVILLE,MO,63339,29,2017-2018
-94.66428347,39.218788,11813,753881,ST THERESE SCHOOL,7277 N STATE ROUTE 9,KANSAS CITY,MO,64152,29,2017-2018
-94.60676845,39.201727,11814,756011,CLAY-PLATTE MONTESSORI SCHOOL,5901 NW WAUKOMIS DR,KANSAS CITY,MO,64151,29,2017-2018
-94.64080846,39.224327,11815,A0301968,MARTIN LUTHER ACADEMY,7112 N OVERLAND DR,KANSAS CITY,MO,64151,29,2017-2018
-94.67563848,39.28394701,11816,BB170216,CARING HANDS MONTESSORI,10560 N AMBASSADOR DR # 218,KANSAS CITY,MO,64153,29,2017-2018
-94.68311047,39.20959,11817,BB170218,ORIGINS MONTESSORI ACADEMY,6265 LEWIS DR,KANSAS CITY,MO,64152,29,2017-2018
-94.77956351,39.36982402,11818,BB181608,CARING HANDS MONTESSORI NORTH,601 4TH ST,PLATTE CITY,MO,64079,29,2017-2018
-94.63790247,39.32320102,11819,BB181623,COUNTRYSIDE MONTESSORI DAY SCHOOL,5201 NW 126TH,KANSAS CITY,MO,64164,29,2017-2018
-93.44932601,37.78083982,11820,A1101390,SUNNY SLOPE,RR 82 BOX 279E,FLEMINGTON,MO,65650,29,2017-2018
-93.43464299,37.59867579,11821,A9502616,POLK COUNTY CHRISTIAN SCHOOL,2490 TOWER DR,BOLIVAR,MO,65613,29,2017-2018
-92.14220766,37.80773589,11822,A0105671,MARANATHA BAPTIST ACADEMY,200 ACORN DR,SAINT ROBERT,MO,65584,29,2017-2018
-92.21435968,37.81979289,11823,A1502247,WESTSIDE CHRISTIAN ACADEMY,801 HISTORIC 66 W,WAYNESVILLE,MO,65583,29,2017-2018
-91.65836567,39.42956321,11824,A1101378,PERRY CHRISTIAN ACADEMY,1235 E MAIN ST,PERRY,MO,63462,29,2017-2018
-92.43839488,39.41760016,11825,753043,ST PIUS X CATHOLIC SCHOOL,210 S WILLIAMS ST,MOBERLY,MO,65270,29,2017-2018
-92.41948788,39.40809616,11826,AA890532,MARANATHA ADVENTIST SCHOOL,1400 E MCKINSEY ST,MOBERLY,MO,65270,29,2017-2018
-90.77182819,36.58933374,11827,A0105791,WEST POINT CHRISTIAN ACADEMY,RR 1 BOX 1105,DONIPHAN,MO,63935,29,2017-2018
-90.48051728,38.78691716,11828,750687,ACADEMY OF THE SACRED HEART,619 N 2ND ST,SAINT CHARLES,MO,63301,29,2017-2018
-90.65235733,38.74283714,11829,750949,ST JOSEPH SCHOOL,1351 MOTHERHEAD RD,SAINT CHARLES,MO,63304,29,2017-2018
-90.85515739,38.80747714,11830,751024,ST PATRICK SCHOOL,701 S CHURCH ST,WENTZVILLE,MO,63385,29,2017-2018
-90.79592737,38.84375715,11831,751035,ST JOSEPH SCHOOL-JOSEPHVILLE,1410 JOSEPHVILLE RD,WENTZVILLE,MO,63385,29,2017-2018
-90.74334736,38.86215716,11832,751079,ST PAUL ELEMENTARY SCHOOL,1235 CHURCH RD,SAINT PAUL,MO,63366,29,2017-2018
-90.5419783,38.77729515,11833,751636,SETON REGIONAL CATHOLIC SCHOOL,1 SETON CT,SAINT CHARLES,MO,63303,29,2017-2018
-90.86419739,38.85506715,11834,752072,ST THEODORE SCHOOL,5059 HWY P,WENTZVILLE,MO,63385,29,2017-2018
-90.62860732,38.79710715,11835,752094,ALL SAINTS SCHOOL,5 MCMENAMY RD,SAINT PETERS,MO,63376,29,2017-2018
-90.48301728,38.78731716,11836,752141,ST CHARLES BORROMEO SCHOOL,431 DECATUR ST,SAINT CHARLES,MO,63301,29,2017-2018
-90.50007729,38.79782716,11837,752152,DUCHESNE HIGH SCHOOL,2550 ELM ST,SAINT CHARLES,MO,63301,29,2017-2018
-90.72195735,38.80766715,11838,752312,ST DOMINIC HIGH SCHOOL,31 SAINT DOMINIC DR,O'FALLON,MO,63366,29,2017-2018
-90.75763736,38.76775714,11839,752811,IMMACULATE CONCEPTION SCHOOL,2089 HANLEY RD,DARDENNE PRAIRIE,MO,63368,29,2017-2018
-90.45093728,38.86519717,11840,754841,TRINITY LUTHERAN SCHOOL,4689 N HWY 94,SAINT CHARLES,MO,63301,29,2017-2018
-90.48925728,38.78319715,11841,754852,IMMANUEL LUTHERAN SCHOOL,115 S 6TH ST,SAINT CHARLES,MO,63301,29,2017-2018
-90.58438731,38.74272714,11842,755404,ZION LUTHERAN SCHOOL,3866 S OLD HWY 94,SAINT CHARLES,MO,63304,29,2017-2018
-90.5359273,38.80232716,11843,1920515,ST CLETUS SCHOOL,2721 ZUMBEHL RD,SAINT CHARLES,MO,63301,29,2017-2018
-90.59855731,38.75543714,11844,2120802,STS JOACHIM & ANN SCHOOL,4110 MCCLAY RD,SAINT CHARLES,MO,63304,29,2017-2018
-90.66081733,38.78894715,11845,A0105548,CHILD OF GOD LUTHERAN SCHOOL,650 SALT LICK RD,SAINT PETERS,MO,63376,29,2017-2018
-90.67581733,38.71772713,11846,A0105674,MESSIAH LUTHERAN SCHOOL,5911 S HWY 94,WELDON SPRING,MO,63304,29,2017-2018
-90.73917135,38.75065214,11847,A0771110,THE GODDARD SCHOOL,9008 PHOENIX PKWY,O'FALLON,MO,63368,29,2017-2018
-90.67324734,38.82244715,11848,A1502192,LIVING WORD CHRISTIAN SCHOOL,1145 TOM GINNEVER AVE,O'FALLON,MO,63366,29,2017-2018
-90.72719735,38.76511714,11849,A1502220,OAKHAVEN MONTESSORI SCHOOL,7267 HWY N,DARDENNE PRAIRIE,MO,63368,29,2017-2018
-90.58438731,38.74272714,11850,A1502251,ZION HARVESTER LUTHERAN SCHOOL,3866 S OLD HWY 94,SAINT CHARLES,MO,63304,29,2017-2018
-90.70324535,38.79827615,11851,A1702211,FIRST BAPTIST CHRISTIAN ACADEMY,8750 VETERANS MEMORIAL PKWY,O'FALLON,MO,63366,29,2017-2018
-90.74334736,38.86215716,11852,A1790327,ST PAUL SCHOOL,1235 CHURCH RD,SAINT PAUL,MO,63366,29,2017-2018
-90.59128831,38.79117415,11853,A9103783,LUTHERAN HIGH SCHOOL OF ST CHARLES COUNTY,5100 MEXICO RD,SAINT PETERS,MO,63376,29,2017-2018
-90.95795742,38.81541714,11854,AA000568,FORISTELL BAPTIST ACADEMY,124 S MAIN ST,FORISTELL,MO,63348,29,2017-2018
-90.22142714,38.00719703,11855,750847,ST AGNES CATHOLIC ELEMENTARY SCHOOL,30 ST AGNES DR,BLOOMSDALE,MO,63627,29,2017-2018
-90.04757709,37.98019703,11856,751352,VALLE CATHOLIC SCHOOLS,40 N 4TH ST,SAINTE GENEVIEVE,MO,63670,29,2017-2018
-90.14371712,37.95127702,11857,751669,ST JOSEPH ELEMENTARY SCHOOL,11822 ZELL RD,SAINTE GENEVIEVE,MO,63670,29,2017-2018
-90.04757709,37.98019703,11858,A1702311,VALLE CATHOLIC GRADE SCHOOL,40 N 4TH ST,SAINTE GENEVIEVE,MO,63670,29,2017-2018
-90.41523018,37.77947598,11859,752414,ST JOSEPH SCHOOL,501 SAINTE GENEVIEVE AVE,FARMINGTON,MO,63640,29,2017-2018
-90.41405718,37.77916698,11860,755415,ST PAUL LUTHERAN SCHOOL,608 E COLUMBIA ST,FARMINGTON,MO,63640,29,2017-2018
-90.44921719,37.80522698,11861,A1702298,ST PAUL LUTHERAN HIGH SCHOOL,4337 SHOWPLACE DR,FARMINGTON,MO,63640,29,2017-2018
-90.32605724,38.79489717,11862,750359,SACRED HEART CATHOLIC SCHOOL,501 SAINT LOUIS ST,FLORISSANT,MO,63031,29,2017-2018
-90.34715722,38.52404512,11863,750428,ST SIMON THE APOSTLE SCHOOL,11019 MUELLER RD,SAINT LOUIS,MO,63123,29,2017-2018
-90.32069722,38.64714714,11864,750654,OUR LADY OF LOURDES SCHOOL,7157 NORTHMOOR DR,SAINT LOUIS,MO,63105,29,2017-2018
-90.35372725,38.80671717,11865,750789,ST FERDINAND SCHOOL,1735 CHARBONIER RD,FLORISSANT,MO,63031,29,2017-2018
-90.44021726,38.63680713,11866,750869,VISITATION ACADEMY HIGH SCHOOL,3020 N BALLAS RD,SAINT LOUIS,MO,63131,29,2017-2018
-90.32782223,38.63081714,11867,751002,LITTLE FLOWER CATHOLIC SCHOOL,1275 BOLAND PL,SAINT LOUIS,MO,63117,29,2017-2018
-90.34277823,38.59121513,11868,751046,NERINX HALL HIGH SCHOOL,530 E LOCKWOOD AVE,WEBSTER GROVES,MO,63119,29,2017-2018
-90.40879725,38.62438713,11869,751115,ST JOSEPH'S ACADEMY,2307 S LINDBERGH BLVD,SAINT LOUIS,MO,63131,29,2017-2018
-90.22105721,38.78483717,11870,751261,CHRIST LIGHT OF THE NATIONS CATHOLIC SCHOOL,1650 REDMAN RD,SAINT LOUIS,MO,63138,29,2017-2018
-90.30310723,38.73036715,11871,751272,OUR LADY OF GUADALUPE SCHOOL,1115 S FLORISSANT RD,SAINT LOUIS,MO,63121,29,2017-2018
-90.45955426,38.63952613,11872,751319,CHRISTIAN BROTHERS COLLEGE HIGH SCHOOL,1850 DE LA SALLE DR,SAINT LOUIS,MO,63141,29,2017-2018
-90.44251825,38.58582112,11873,751465,ST GERARD MAJELLA CATHOLIC SCHOOL,2005 DOUGHERTY FERRY RD,KIRKWOOD,MO,63122,29,2017-2018
-90.44780525,38.51645111,11874,751498,ST PAUL CATHOLIC SCHOOL,465 NEW SMIZER MILL RD,FENTON,MO,63026,29,2017-2018
-90.5778973,38.66159713,11875,751512,ASCENSION SCHOOL,238 SANTA MARIA DR,CHESTERFIELD,MO,63005,29,2017-2018
-90.55696629,38.58440911,11876,751523,HOLY INFANT ELEMENTARY SCHOOL,248 NEW BALLWIN RD,BALLWIN,MO,63021,29,2017-2018
-90.39022124,38.54451412,11877,751625,ST JUSTIN MARTYR SCHOOL,11914 EDDIE AND PARK RD,SAINT LOUIS,MO,63126,29,2017-2018
-90.35946722,38.50122711,11878,751691,ASSUMPTION PARISH SCHOOL,4709 MATTIS RD,SAINT LOUIS,MO,63128,29,2017-2018
-90.40920725,38.64966713,11879,751716,CHAMINADE COLLEGE PREP SCHOOL,425 S LINDBERGH BLVD,SAINT LOUIS,MO,63131,29,2017-2018
-90.32591523,38.66389914,11880,751727,CHRIST THE KING CATHOLIC SCHOOL,7324 BALSON AVE,SAINT LOUIS,MO,63130,29,2017-2018
-90.34377722,38.54652712,11881,751738,COR JESU ACADEMY,10230 GRAVOIS RD,SAINT LOUIS,MO,63123,29,2017-2018
-90.44555726,38.66059713,11882,751771,DE SMET JESUIT HIGH SCHOOL,233 N NEW BALLAS RD,SAINT LOUIS,MO,63141,29,2017-2018
-90.31223723,38.69911515,11883,751807,INCARNATE WORD ACADEMY,2788 NORMANDY DR,SAINT LOUIS,MO,63121,29,2017-2018
-90.37856923,38.52654911,11884,751895,ST CATHERINE LABOURE SCHOOL,9750 SAPPINGTON RD,SAINT LOUIS,MO,63128,29,2017-2018
-90.30333721,38.47916711,11885,751931,ST FRANCIS OF ASSISI SCHOOL,4550 TELEGRAPH RD,SAINT LOUIS,MO,63129,29,2017-2018
-90.22360721,38.78413717,11886,752196,TRINITY CATHOLIC HIGH SCHOOL,1720 REDMAN RD,SAINT LOUIS,MO,63138,29,2017-2018
-90.43311726,38.73436715,11887,752243,HOLY SPIRIT CATHOLIC SCHOOL,3120 PARKWOOD LN,MARYLAND HEIGHTS,MO,63043,29,2017-2018
-90.40694524,38.56091512,11888,752287,ST JOHN VIANNEY HS,1311 S KIRKWOOD RD,KIRKWOOD,MO,63122,29,2017-2018
-90.30046622,38.70472215,11889,752323,ST ANN CATHOLIC SCHOOL,7532 NATURAL BRIDGE RD,SAINT LOUIS,MO,63121,29,2017-2018
-90.29163723,38.78687717,11890,752356,ST ROSE PHILIPPINE DUCHESNE SCHOOL,3500 SAINT CATHERINE ST,FLORISSANT,MO,63033,29,2017-2018
-90.6222723,38.5054211,11891,752425,SACRED HEART ELEMENTARY SCHOOL,350 E 4TH ST,EUREKA,MO,63025,29,2017-2018
-90.40672625,38.65127413,11892,752436,OUR LADY OF THE PILLAR SCHOOL,403 S LINDBERGH BLVD,SAINT LOUIS,MO,63131,29,2017-2018
-90.49629728,38.67870714,11893,752447,INCARNATE WORD PARISH SCHOOL,13416 OLIVE BLVD,CHESTERFIELD,MO,63017,29,2017-2018
-90.49268826,38.55180211,11894,752607,SACRED HEART ELEMENTARY SCHOOL,12 ANN AVE,VALLEY PARK,MO,63088,29,2017-2018
-90.32982721,38.48651511,11895,752684,ST MARGARET MARY ALACOQUE SCHOOL,4900 RINGER RD,SAINT LOUIS,MO,63129,29,2017-2018
-90.50343728,38.63772813,11896,754499,WESTMINSTER CHRISTIAN ACADEMY,800 MARYVILLE CENTRE DR,TOWN AND COUNTRY,MO,63017,29,2017-2018
-90.36275723,38.59977713,11897,754513,GREAT CIRCLE EDGEWOOD CHILDREN'S CENTER,330 N GORE AVE,SAINT LOUIS,MO,63119,29,2017-2018
-90.31770724,38.79659717,11898,754568,ATONEMENT LUTHERAN SCHOOL,1285 N NEW FLORISSANT RD,FLORISSANT,MO,63031,29,2017-2018
-90.28493722,38.71734715,11899,754604,LUTHERAN HIGH SCHOOL NORTH,5401 LUCAS AND HUNT RD,SAINT LOUIS,MO,63121,29,2017-2018
-90.33563722,38.54784712,11900,754615,LUTHERAN HIGH SCHOOL SOUTH,9515 TESSON FERRY RD,SAINT LOUIS,MO,63123,29,2017-2018
-90.39127025,38.67381014,11901,754885,IMMANUEL LUTHERAN DAY SCHOOL,9733 OLIVE BLVD,OLIVETTE,MO,63132,29,2017-2018
-90.35949724,38.70597715,11902,754932,OUR REDEEMER LUTHERAN,9153 E MILTON AVE,OVERLAND,MO,63114,29,2017-2018
-90.36232324,38.64460014,11903,755109,COMMUNITY SCHOOL,900 LAY RD,SAINT LOUIS,MO,63124,29,2017-2018
-90.36950723,38.60074713,11904,755164,MIRIAM SCHOOL,501 BACON AVE,WEBSTER GROVES,MO,63119,29,2017-2018
-90.39298725,38.68036714,11905,755186,H F EPSTEIN HEBREW ACADEMY,1138 N WARSON RD,SAINT LOUIS,MO,63132,29,2017-2018
-90.33442723,38.64148714,11906,755222,CENTRAL CHRISTIAN SCHOOL,700 S HANLEY RD,SAINT LOUIS,MO,63105,29,2017-2018
-90.23811721,38.75166716,11907,755459,GRACE CHAPEL LUTHERAN SCHOOL,10015 LANCE DR,SAINT LOUIS,MO,63137,29,2017-2018
-90.31450721,38.52678712,11908,755492,GREEN PARK LUTHERAN SCHOOL,4248 GREEN PARK RD,SAINT LOUIS,MO,63125,29,2017-2018
-90.58232729,38.59100711,11909,755641,ST JOHN LUTHERAN SCHOOL,15800 MANCHESTER RD,ELLISVILLE,MO,63011,29,2017-2018
-90.36683924,38.64389614,11910,755663,JOHN BURROUGHS SCHOOL,755 S PRICE RD,SAINT LOUIS,MO,63124,29,2017-2018
-90.39055724,38.60567713,11911,755754,ROHAN WOODS SCHOOL,1515 BENNETT AVE,SAINT LOUIS,MO,63122,29,2017-2018
-90.47427727,38.63198713,11912,755801,PRINCIPIA SCHOOL,13201 CLAYTON RD,SAINT LOUIS,MO,63131,29,2017-2018
-90.39521724,38.54056712,11913,755812,THOMAS JEFFERSON SCHOOL,4100 S LINDBERGH BLVD,SAINT LOUIS,MO,63127,29,2017-2018
-90.33269222,38.59624813,11914,755856,THE COLLEGE SCHOOL,7825 BIG BEND BLVD,SAINT LOUIS,MO,63119,29,2017-2018
-90.36573724,38.66708714,11915,755889,LOGOS SCHOOL,9137 OLD BONHOMME RD,OLIVETTE,MO,63132,29,2017-2018
-90.32402724,38.77633716,11916,756292,NORTH COUNTY CHRISTIAN SCHOOL,845 DUNN RD,FLORISSANT,MO,63031,29,2017-2018
-90.57440529,38.60496012,11917,1602649,ST CLARE OF ASSISI SCHOOL,15668 CLAYTON RD,ELLISVILLE,MO,63011,29,2017-2018
-90.49426127,38.59976912,11918,1602682,CHRIST PRINCE OF PEACE SCHOOL,417 WEIDMAN RD,MANCHESTER,MO,63011,29,2017-2018
-90.46432325,38.52330111,11919,2041373,OUR SAVIOR LUTHERAN CHURCH & SCHOOL,1500 SAN SIMEON WAY,FENTON,MO,63026,29,2017-2018
-90.6382973,38.5081281,11920,2041384,ST MARK'S LUTHERAN SCHOOL,500 MERAMEC BLVD,EUREKA,MO,63025,29,2017-2018
-90.52297128,38.65421313,11921,2041486,CHESTERFIELD DAY SCHOOL,1100 WHITE RD,CHESTERFIELD,MO,63017,29,2017-2018
-90.36850724,38.70470715,11922,2041577,GRACE CHRISTIAN ACADEMY,2543 HOOD AVE,SAINT LOUIS,MO,63114,29,2017-2018
-90.40729725,38.69898714,11923,2041646,CHRISTIAN ACADEMY OF GREATER ST LOUIS,11050 N WARSON RD,SAINT LOUIS,MO,63114,29,2017-2018
-90.30595622,38.64461014,11924,2041668,THE ST MICHAEL SCHOOL OF CLAYTON,6345 WYDOWN BLVD,SAINT LOUIS,MO,63105,29,2017-2018
-90.3074932,38.4429911,11925,2161565,QUEEN OF ALL SAINTS SCHOOL,6611 CHRISTOPHER DR,SAINT LOUIS,MO,63129,29,2017-2018
-90.24034721,38.77626717,11926,A0105537,CHRISTIAN HOSPITAL CHILD DEVELOPMENT CENTER,11133 DUNN RD FL PFD 1ST,SAINT LOUIS,MO,63136,29,2017-2018
-90.36410723,38.52449711,11927,A0105706,PROVIDENCE CLASSICAL CHRISTIAN ACADEMY,5293 S LINDBERGH BLVD,SAINT LOUIS,MO,63126,29,2017-2018
-90.64149331,38.59791511,11928,A0105751,ST ALBAN ROE SCHOOL,2005 SHEPARD RD,WILDWOOD,MO,63038,29,2017-2018
-90.34925724,38.68019714,11929,A0301979,THE FREEDOM SCHOOL,1483 82ND BLVD,SAINT LOUIS,MO,63132,29,2017-2018
-90.34780523,38.61325713,11930,A0502142,ST MARY MAGDALEN SCHOOL,8750 MAGDALEN AVE,BRENTWOOD,MO,63144,29,2017-2018
-90.30560321,38.53454012,11931,A0502143,ST MARK SCHOOL,4220 RIPA AVE,SAINT LOUIS,MO,63125,29,2017-2018
-90.64355732,38.65438712,11932,A0701402,BARAT ACADEMY,17815 WILD HORSE CREEK RD,CHESTERFIELD,MO,63005,29,2017-2018
-90.33789723,38.66001714,11933,A0701438,TORAH PREP SCHOOL - BOYS DIVISION,609 N AND S RD,SAINT LOUIS,MO,63130,29,2017-2018
-90.41651725,38.64343613,11934,A0740079,VILLA DUCHESNE & OAK HILL SCHOOL,801 S SPOEDE RD,SAINT LOUIS,MO,63131,29,2017-2018
-90.49284427,38.55679911,11935,A0740164,APPRENDE PRIVATE SCHOOL,436B VALLEY SCHOOL DR,VALLEY PARK,MO,63088,29,2017-2018
-90.57124729,38.63996712,11936,A0902021,MISSOURI TORAH INSTITUTE,1809 CLARKSON RD,CHESTERFIELD,MO,63017,29,2017-2018
-90.49306427,38.63849213,11937,A0902031,PROMISE CHRISTIAN ACADEMY,13250 S OUTER 40 RD,TOWN AND COUNTRY,MO,63017,29,2017-2018
-90.31920624,38.83932417,11938,A0902036,ST NORBERT SCHOOL,16475 NEW HALLS FERRY RD,FLORISSANT,MO,63031,29,2017-2018
-90.48609926,38.52661711,11939,A0902045,HERITAGE CLASSICAL CHRISTIAN ACADEMY,1694 SMIZER STATION RD,MANCHESTER,MO,63021,29,2017-2018
-90.61373731,38.64339712,11940,A1101346,ACADEMY OF SAINT LOUIS,1633 KEHRS MILL RD BLDG B,CHESTERFIELD,MO,63005,29,2017-2018
-90.2848372,38.50370711,11941,A1101353,CORNERSTONE ACADEMY,74 KEARNEY ST,SAINT LOUIS,MO,63125,29,2017-2018
-90.6142773,38.58343711,11942,A1101364,AFA ACADEMY/HOWARD PARK CENTER,16375 PIERSIDE LN,WILDWOOD,MO,63040,29,2017-2018
-90.26551722,38.82470717,11943,A1101376,OLTC INSTITUTE,5145 N HWY 67,FLORISSANT,MO,63034,29,2017-2018
-90.39393025,38.67838314,11944,A1101382,HILLCREST SDA SCHOOL,9777 GRANDVIEW,OLIVETTE,MO,63132,29,2017-2018
-90.36415723,38.56467712,11945,A1301766,CHRIST COMM LUTHERAN SCHOOL,8749 WATSON RD,WEBSTER GROVES,MO,63119,29,2017-2018
-90.40712725,38.67504714,11946,A1301776,GREENWAYS ACADEMY,981 GARDENVIEW OFFICE PKWY,SAINT LOUIS,MO,63141,29,2017-2018
-90.47551727,38.65066713,11947,A1301795,SAUL MIROWITZ JEWISH COMMUNITY SCHOOL,348 S MASON RD,SAINT LOUIS,MO,63141,29,2017-2018
-90.61373731,38.64339712,11948,A1371246,THE GODDARD SCHOOL,1633 KEHRS MILL RD,CHESTERFIELD,MO,63005,29,2017-2018
-90.34430725,38.81504717,11949,A1502184,ACADEMY AT ST. SABINA,1625 SWALLOW LN,FLORISSANT,MO,63031,29,2017-2018
-90.43312725,38.60961713,11950,A1502237,ST CLEMENT GRADE SCHOOL,1508 BOPP RD,DES PERES,MO,63131,29,2017-2018
-90.39464725,38.67992514,11951,A1502250,YESHIVAT KADIMAH HIGH SCHOOL,1142 N WARSON RD,SAINT LOUIS,MO,63132,29,2017-2018
-90.39834724,38.55665712,11952,A1702194,CASA DIA MONTESSORI,10109 WATSON RD,SAINT LOUIS,MO,63127,29,2017-2018
-90.64355732,38.65438712,11953,A1702215,BARAT ACADEMY,17815 WILD HORSE CREEK RD,CHESTERFIELD,MO,63005,29,2017-2018
-90.2719872,38.52240712,11954,A1702260,NOTRE DAME HIGH SCHOOL,320 E RIPA AVE,SAINT LOUIS,MO,63125,29,2017-2018
-90.36230925,38.77976416,11955,A1702309,OAK BRIDGE,615 DUNN RD,HAZELWOOD,MO,63042,29,2017-2018
-90.32984723,38.67056714,11956,A9103810,AGAPE ACADEMY & CHILD DEVELOPMENT CENTER,7400 OLIVE BLVD,SAINT LOUIS,MO,63130,29,2017-2018
-90.35906724,38.67654714,11957,A9103825,TORAH PREP SCHOOL - GIRLS DIVISION,8659 OLIVE BLVD,SAINT LOUIS,MO,63132,29,2017-2018
-90.49597427,38.60292112,11958,A9300522,AL-SALAM DAY SCHOOL,519 WEIDMAN RD,MANCHESTER,MO,63011,29,2017-2018
-90.39544725,38.65502914,11959,A9300536,MARY INSTITUTE & ST LOUIS COUNTRY DAY SCHOOL,101 N WARSON RD,SAINT LOUIS,MO,63124,29,2017-2018
-90.37582224,38.64097513,11960,A9303281,ANNUNZIATA SCHOOL,9333 CLAYTON RD,SAINT LOUIS,MO,63124,29,2017-2018
-90.35635425,38.82005517,11961,A9303283,"MARYGROVE SERVICES, INC.",2705 MULLANPHY LN,FLORISSANT,MO,63031,29,2017-2018
-90.33508723,38.69981715,11962,A9303294,ECH SCHOOL AT EVERY CHILDS HOPE,8240 SAINT CHARLES ROCK RD,SAINT LOUIS,MO,63114,29,2017-2018
-90.30654722,38.64162714,11963,A9303327,THE WILSON SCHOOL,400 DE MUN AVE,CLAYTON,MO,63105,29,2017-2018
-90.31618722,38.64777714,11964,A9502589,A GROWING PLACE MONTESSORI SCHOOL,7001 FORSYTH BLVD,SAINT LOUIS,MO,63105,29,2017-2018
-90.48316727,38.65483713,11965,A9502593,KIRK DAY SCHOOL,12928 LADUE RD,SAINT LOUIS,MO,63141,29,2017-2018
-90.41982725,38.56635712,11966,A9502594,KIRKWOOD CHILDREN'S HOUSE,11232 BIG BEND RD,KIRKWOOD,MO,63122,29,2017-2018
-90.26349722,38.73799716,11967,A9502622,ST LOUIS UNIFIED SCHOOL OF SDA,9001 LUCAS AND HUNT RD,SAINT LOUIS,MO,63136,29,2017-2018
-90.45222726,38.63617713,11968,A9702138,THE MOOG CENTER FOR DEAF EDUCATION,12300 S 40 DR,SAINT LOUIS,MO,63141,29,2017-2018
-90.6151873,38.60936712,11969,A9707039,ELEGANT CHILD EARLY LEARNING CENTER,513 STRECKER RD,WILDWOOD,MO,63011,29,2017-2018
-90.33685723,38.66048714,11970,A9902668,ESTHER MILLER BAIS YAAKOV,700 N AND S RD,SAINT LOUIS,MO,63130,29,2017-2018
